"country_name","iso3","year","bond_spreads","bond_10y","vulnerability100","exposure100","readiness100","lnrgdp","growth","inflation_cpi","debt_gdp","OB_gdp","reserves","gee","rqe","tt","is_advanced","sensitivity","EcoReadiness100","readiness_delta100","vulnerability_delta100","capacity","governance100","social100"
"Belgium","BEL","2002","0.404311","4.990355","35.46385717","34.025224047","55.55706086","5.921119869","1.707","1.549","105.437","5.321","3.942269443","1.915110826","1.254180551","104.8244174","1","35.2341210774846","46.78327723980100","9.194832566391500","-5.0983800789084900","37.1322263973712","76.836713627308797","43.0511917110126"
"Belgium","BEL","2003","0.188297","4.188451","35.57043162","34.025224047","54.80087774","5.93144646","1.038","1.521","101.659","3.086","3.835642481","1.868789554","1.281626225","105.3676389","1","35.406516447606","46.78327723980100","8.1575105181528700","-4.8090953986695600","37.2795543559305","74.697996537167199","42.921359428797"
"Belgium","BEL","2004","-0.104516","4.1531","35.17432272","34.025224047","54.91798742","5.966536407","3.571","1.852","97.17","4.235","3.585990108","1.854309201","1.346416473","104.1630717","1","35.2670460943078","46.78327723980100","7.7878484199288600","-4.8888546891078500","36.2306980149687","74.195398290629996","43.7752867351622"
"Belgium","BEL","2005","-0.854628","3.430031","35.05686177","34.025224047","54.31279194","5.989487594","2.322","2.541","95.142","1.325","3.005030814","1.706509709","1.271361947","101.4","1","35.1097876340744","44.548407313637500","6.7025581263672400","-4.6943053518230300","36.0355736140638","74.020980083274594","44.3689884318202"
"Belgium","BEL","2006","-0.979888","3.812724","35.074741","34.025224047","56.81456952","6.014692673","2.553","2.331","91.494","3.996","3.282042282","1.743163943","1.329937816","101.1","1","35.0350928099779","51.593106006846200","8.3073834726606700","-4.0935030757209600","36.1639061537254","73.981871415412101","44.8687311484757"
"Belgium","BEL","2007","-0.298942","4.332562","35.20602429","34.025224047","57.43900777","6.050801281","3.677","1.819","87.325","3.666","3.883895564","1.602339387","1.420544147","102.5","1","34.8851552386794","52.74293037623700","8.267845546311700","-3.5307062833096500","36.707693577847","74.715647919349905","44.858445002953"
"Belgium","BEL","2008","0.779309","4.426836","35.31502102","34.025224047","58.36947495","6.055260605","0.447","4.491","93.16","2.431","3.677881548","1.381182075","1.405670285","99.3","1","35.2856203118165","54.352684493384100","8.7311945496302700","-3.1181326869163900","36.6342186947918","74.238671915421904","46.5170684407011"
"Belgium","BEL","2009","0.655552","3.900316","35.17179385","34.025224047","59.0616531","6.036012392","-1.906","-0.004","99.853","-1.941","5.705504329","1.567460179","1.310220242","100.8","1","34.5892415766442","53.559143771560700","9.4222633159082200","-3.2606388726909500","36.9009159331767","75.346897977415807","48.278917546066"
"Belgium","BEL","2010","0.277148","3.468764","35.30846444","34.025224047","58.34703526","6.062754445","2.71","2.325","100.245","-0.857","6.234111871","1.654209852","1.282815099","100","1","34.8672429130873","51.246539270255400","7.8635315564695700","-2.5753844934798300","37.0329263721732","75.492747403226105","48.3018191214508"
"Belgium","BEL","2011","1.484266","4.246043","34.69819689","34.025224047","58.44009082","6.08187867","1.931","3.352","102.735","-1.245","6.649354723","1.723475814","1.236216903","97.8","1","34.1483607896058","50.213316763577200","7.3529952641098400","-2.7933818936304600","35.921005835595","76.229268283202401","48.8776873991106"
"Belgium","BEL","2012","1.247668","3.036814","34.58175929","34.025224047","59.14220093","6.084036892","0.216","2.622","104.335","-1.116","7.012112527","1.671174169","1.222170353","97.7","1","34.3501934120032","50.634379223762700","7.5212358171032300","-2.5628613689941500","35.369860399226","76.32045704387221","50.4717665363652"
"Belgium","BEL","2013","0.071713","2.419986","34.51184999","34.025224047","59.78520855","6.087088314","0.306","1.243","105.032","-0.148","6.122210541","1.701954961","1.283747077","98","1","34.1337146685258","51.868416108946300","7.5692063902659300","-2.2460602201944500","35.3766112474405","76.9952765957146","50.4919329432564"
"Belgium","BEL","2014","-0.867788","1.661881","34.30705921","34.025224047","61.02281387","6.104590087","1.766","0.499","106.555","-0.214","5.680705517","1.5173527","1.152885199","98.7","1","34.1386028162226","54.87091523188600","8.2536130875059700","-2.0913310446975300","34.7573507746031","75.244071424601202","52.9534549585205"
"Belgium","BEL","2015","-1.279655","0.852265","34.37548961","34.025224047","60.98092399","6.119222116","1.474","0.623","105.572","0.196","5.302809182","1.529445291","1.273960829","100","1","34.3597373844667","54.349445641837100","7.8080485198377400","-1.7605552653969300","34.7415074049469","74.636464408680098","53.9568619215756"
"Belgium","BEL","2016","-1.383534","0.448436","34.09006643","34.025224047","60.06997474","6.131085175","1.193","1.769","105.475","0.036","5.10526969","1.397638321","1.32856822","101.3","1","33.695279840632","50.618184490913500","5.8927351906842600","-1.3932491936779300","34.5496954093307","74.292556996008997","55.2991827390278"
"Belgium","BEL","2017","-1.599816","0.729276","34.15807933","34.025224047","59.44580784","6.145725221","1.475","2.226","102.485","1.355","5.603263123","1.240784049","1.233548641","99.6","1","33.8326039562332","50.304007101242600","4.4748762914202900","-0.80942136902214500","34.6164099986428","72.680612486603607","55.3528039206582"
"Belgium","BEL","2018","-2.111772","0.798528","34.42860566","34.025224047","58.69912645","6.16433113","1.878","2.311","100.078","0.841","5.6483195","1.224631786","1.259039402","97.6","1","34.6848226634532","49.150943761526300","2.7753954674738500","0.080322707580121600","34.5757702755866","72.938465410549497","54.007970181265"
"Belgium","BEL","2019","-1.941391","0.197309","33.53820003","34.025224047","58.66988478","6.188465335","2.443","1.25","97.573","-0.295","5.947465798","1.113318324","1.276537299","97.2","1","34.0694212542867","48.684114409520800","0.91624000148671200","0.37916536100263700","32.5199547849156","73.401628622888708","53.9239113084362"
"Belgium","BEL","2020","-1.035985","-0.141873","33.49691749","34.025224047","59.35342937","6.13934777","-4.793","0.423","111.245","-7.325","7.179764047","1.078235269","1.343635798","99.5","1","34.1719432042889","50.253263747516100","1.8550978547787200","0.17195649564621400","32.2935852068632","73.944254858088001","53.8627694903668"
"Belgium","BEL","2021","-1.435733","0.004236","33.21617472","34.025224047","59.48916584","6.200014123","6.254","3.219","108.541","-3.954","8.567461696","1.0855726","1.331859708","98.5","1","33.5048917633011","50.253263747516100","0.031403161259857500","1.1646344612229100","32.1184083607855","74.373080278478","53.8411534874304"
"Belgium","BEL","2022","-1.190145","1.761712","33.3294724","34.025224047","59.46538601","6.238814739","3.956","10.331","103.14","-2.317","8.218867185","1.227186441","1.252955198","97.1","1","33.8310114182458","50.253263747516100","-3.2125173769249500","3.3706792547761800","32.1321817303055","74.141087985843797","54.0018062955936"
"Belgium","BEL","2023","-0.849704","3.112311","33.4702001","34.025224047","58.66808313","6.25581146","1.714","2.296","102.191","-2.551","7.998487546","1.037021995","1.168224812","98.6","1","34.253194529952","50.253263747516100","-4.4128824272334700","3.7733542705637200","32.1321817303055","71.786742367100601","53.9642432848041"
"Brazil","BRA","1995","","","40.62085894","50.1336214396","34.85413452","6.559603906","4.417","66.008","","","7.343197888","","","102.7946928","0","26.354549604281","41.715952648056900","-1.9461890842411200","-6.1555938670138900","47.7242418207459","49.535586636677294","13.3108642618288"
"Brazil","BRA","1996","","","40.66446816","50.1336214396","34.78354453","6.581451567","2.209","15.757","","","8.336147886","-0.1431337148","0.2969333231","100.8910873","0","26.5315890513295","41.715952648056900","-2.1045835925094800","-6.0549210952712700","47.6565299002078","49.535586636677294","13.099094320203"
"Brazil","BRA","1997","","","40.51666253","50.1336214396","34.89124394","6.614835514","3.395","6.926","","","6.997692025","","","106.5624798","0","26.2173762658669","41.715952648056900","-2.126604462010600","-6.1184224235469400","47.5419909345669","49.577770412687698","13.380008757512"
"Brazil","BRA","1998","","","40.17980309","50.1336214396","34.98155501","6.618211475","0.338","3.196","","","5.942679213","-0.2015711218","0.3272981942","106.4345537","0","26.0696262905107","41.715952648056900","-2.0350851548555400","-6.4560670864209800","46.6637382134952","49.619954188698003","13.6087581841736"
"Brazil","BRA","1999","","","39.94971041","50.1336214396","35.51293846","6.622879931","0.468","4.859","","","4.832061944","","","96.07118921","0","25.577856321982","41.715952648056900","-1.5191324446106400","-6.6761314353952300","46.5114530077193","50.391398868453194","14.4314638538356"
"Brazil","BRA","2000","","","39.71102428","50.1336214396","36.01982985","6.665825109","4.388","7.044","62.198","","4.205175739","0.04308508709","0.2584424317","93.13023447","0","25.2407317412883","41.715952648056900","-1.2092774430333800","-6.7867649825616300","46.1248886573031","51.1628435482084","15.1806933642309"
"Brazil","BRA","2001","","","39.45921288","50.1336214396","36.34035187","6.67962808","1.39","6.84","67.331","3.13","4.505704676","","","92.921016","0","24.6516672752064","41.715952648056900","-0.98007438661840700","-6.9792288217502100","46.0184262742013","51.428056939346902","15.8770460206882"
"Brazil","BRA","2002","","","39.14939088","50.1336214396","36.80206578","6.70970426","3.053","8.45","76.095","3.356","4.611831696","-0.0346153453","0.1825670749","91.64124541","0","24.1049739035584","41.715952648056900","-0.65324184236806300","-7.2013923579934900","45.7102577137349","51.693270330485397","16.996974349906"
"Brazil","BRA","2003","","","38.90575498","50.1336214396","36.54304076","6.721049727","1.141","14.714","71.514","3.553","5.941665658","0.08175736666","0.1967014819","90.56915483","0","23.6203731737489","41.715952648056900","-0.9921602143146800","-7.3931061259020500","45.5012259132238","49.921937210307497","17.9912324127869"
"Brazil","BRA","2004","","","38.80777104","50.1336214396","36.12084772","6.777050744","5.76","6.598","68.025","4.051","6.032621389","-0.09227091819","0.0374141857","92.09341138","0","23.3796123017886","41.715952648056900","-1.726289410012400","-7.288364917566600","45.3958747042972","47.090221331607005","19.556369188507"
"Brazil","BRA","2005","","","38.50463868","50.1336214396","36.89162172","6.808570101","3.202","6.87","66.969","3.865","5.94089777","-0.1576702446","0.03690125793","92.9","0","22.6925302837394","44.158114774598400","-1.1949516439442900","-7.4358893200971400","45.2172902612203","46.048424369302296","20.4683260296822"
"Brazil","BRA","2006","","","38.3436146","50.1336214396","39.95874169","6.847424427","3.962","4.184","64.599","1.507","9.118124974","-0.3912954926","-0.04127338529","97.8","0","22.3247696078003","52.211743934600800","1.583706798992100","-7.4094442634197700","45.1410524548105","46.074939645921397","21.5895414830955"
"Brazil","BRA","2007","7.395835","12.027339","38.31102502","50.1336214396","40.35470329","6.906352295","6.07","3.641","63.025","2.88","18.05868052","-0.2902899683","-0.02283461951","101.4","0","22.2622894477468","52.42875298656600","1.5822973662321800","-7.1837851595479800","45.0861688643651","46.069778937770998","22.5655779478094"
"Brazil","BRA","2008","10.595792","14.243319","38.16102327","50.1336214396","41.13357541","6.956040554","5.094","5.678","61.42","3.213","18.4648788","-0.1482008994","0.07702741027","105","0","22.0539227629164","52.103239378923500","2.0281181475065400","-7.1173391554177300","44.8246905074573","47.856254979502602","23.4412318811632"
"Brazil","BRA","2009","9.305827","12.550591","37.89001145","50.1336214396","42.53298174","6.95478103","-0.126","4.888","64.702","0.912","22.75816366","-0.1513035744","0.1276072711","101.7","0","21.6395600897701","52.668434712031600","3.4510408613997900","-7.4036341132722900","44.475127551593","50.583527943609994","24.346982569748"
"Brazil","BRA","2010","8.934041","12.125657","37.85268284","50.1336214396","44.20712247","7.02736509","7.528","5.039","62.433","1.58","25.60426168","-0.08686254919","0.2466198653","118.5","0","21.634204918796","55.656358646674100","4.6678761527681100","-7.1437630822916400","44.2999202686904","52.025739577269505","24.9392691905634"
"Brazil","BRA","2011","9.354453","12.11623","37.79646494","50.1336214396","44.43529909","7.066338976","3.974","6.636","60.634","2.737","30.0388465","-0.1524040699","0.2580220699","127.3","0","21.559215687193","55.05877390725700","4.5684596881536800","-6.9870805089121400","44.186838210402","52.114887857996692","26.1322355163448"
"Brazil","BRA","2012","8.431182","10.220328","37.75795156","50.1336214396","44.26295311","7.085368268","1.921","5.404","61.614","2.221","31.24351454","-0.1605486721","0.1732440889","120.4","0","21.4632372392007","55.219101453639500","4.402020869431800","-7.0294329177505700","44.1421421807715","50.626018427645803","26.9437394512616"
"Brazil","BRA","2013","8.530319","10.878592","37.55424867","50.1336214396","44.08302602","7.114974305","3.005","6.204","59.595","1.52","29.16609138","-0.1190309748","0.1462901235","117.1","0","21.7237444989847","55.988350194967800","3.9961430724012300","-7.0862920076113400","43.1259352451118","48.814875085146099","27.4458527885081"
"Brazil","BRA","2014","9.795039","12.324708","37.40115357","50.1336214396","35.47059296","7.120001267","0.504","6.329","61.617","-0.9","29.4043138","-0.1759206355","-0.02821995318","113.2","0","21.5818044588991","31.008010586868300","-4.6615340964371900","-7.2099832788984500","42.8080966053815","47.4105714761778","27.9931968061622"
"Brazil","BRA","2015","11.607263","13.739183","37.0834532","50.1336214396","34.66515425","7.083899462","-3.546","9.03","71.73","-0.853","29.88948444","-0.255271554","-0.181910038","100","0","21.1128453190235","31.221780727897400","-5.0334425792420300","-7.8094319340397200","42.3802915461092","44.337279427105194","28.4364025858502"
"Brazil","BRA","2016","11.142568","12.974538","36.92490055","50.1336214396","35.00536738","7.050591621","-3.276","8.74","77.422","-2.008","31.64031786","-0.2493870705","-0.1899517477","102.4","0","20.9032291458428","32.013702023947200","-4.4724572205816100","-8.1114629289071300","42.1979109998283","44.084902946098495","28.9174971552885"
